class_idx,class_name,path_idx,endpoint_id,endpoint_name,path_hops,relation_seq,node_seq,weight
30,Busulfan,39,3317,Albendazole,1,drug_drug,Busulfan | Albendazole,0.013005814515054226
30,Busulfan,40,3328,Aldesleukin,1,drug_drug,Busulfan | Aldesleukin,0.011773149482905865
30,Busulfan,41,3329,Aldosterone,1,drug_drug,Busulfan | Aldosterone,0.012449857778847218
30,Busulfan,42,3330,Aldoxorubicin,1,drug_drug,Busulfan | Aldoxorubicin,0.013648031279444695
30,Busulfan,43,3332,Alefacept,1,drug_drug,Busulfan | Alefacept,0.013195260427892208
30,Busulfan,44,3334,Alemtuzumab,1,drug_drug,Busulfan | Alemtuzumab,0.012940921820700169
30,Busulfan,45,3361,Allopurinol,1,drug_drug,Busulfan | Allopurinol,0.012180686928331852
30,Busulfan,46,3363,Allylestrenol,1,drug_drug,Busulfan | Allylestrenol,0.012178166769444942
30,Busulfan,47,3375,Alpelisib,1,drug_drug,Busulfan | Alpelisib,0.013053592294454575
30,Busulfan,48,3395,Alteplase,1,drug_drug,Busulfan | Alteplase,0.012468617409467697
30,Busulfan,49,3397,Altretamine,1,drug_drug,Busulfan | Altretamine,0.012699599377810955
30,Busulfan,50,3428,Amediplase,1,drug_drug,Busulfan | Amediplase,0.012473397888243198
30,Busulfan,51,3442,Aminoglutethimide,1,drug_drug,Busulfan | Aminoglutethimide,0.013585916720330715
30,Busulfan,52,3453,Amiodarone,1,drug_drug,Busulfan | Amiodarone,0.01178558450192213
30,Busulfan,53,3467,Amobarbital,1,drug_drug,Busulfan | Amobarbital,0.011659104377031326
30,Busulfan,54,3476,Amphotericin B,1,drug_drug,Busulfan | Amphotericin B,0.011935130693018436
30,Busulfan,55,3478,Amprenavir,1,drug_drug,Busulfan | Amprenavir,0.012693795375525951
30,Busulfan,56,3481,Amsacrine,1,drug_drug,Busulfan | Amsacrine,0.012934944592416286
30,Busulfan,57,3488,Anagrelide,1,drug_drug,Busulfan | Anagrelide,0.01182184461504221
30,Busulfan,58,3489,Anakinra,1,drug_drug,Busulfan | Anakinra,0.012576745823025703
30,Busulfan,59,3491,Anastrozole,1,drug_drug,Busulfan | Anastrozole,0.013394800014793873
30,Busulfan,60,3494,Ancrod,1,drug_drug,Busulfan | Ancrod,0.012492382898926735
30,Busulfan,61,3498,Andrographolide,1,drug_drug,Busulfan | Andrographolide,0.012801486067473888
30,Busulfan,62,3524,Anistreplase,1,drug_drug,Busulfan | Anistreplase,0.012529362924396992
30,Busulfan,63,3530,Anthrax immune globulin human,1,drug_drug,Busulfan | Anthrax immune globulin human,0.013334056362509727
31,Canagliflozin,0,631,"2,4-thiazolidinedione",1,drug_drug,"Canagliflozin | 2,4-thiazolidinedione",0.01645898073911667
31,Canagliflozin,1,1409,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,1,drug_drug,Canagliflozin | 5-(2-methylpiperazine-1-sulfonyl)isoquinoline,0.017545349895954132
31,Canagliflozin,2,1614,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",1,drug_drug,"Canagliflozin | 7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",0.014918076805770397
31,Canagliflozin,3,2207,AICA ribonucleotide,1,drug_drug,Canagliflozin | AICA ribonucleotide,0.01654541678726673
31,Canagliflozin,4,2400,AMG-222,1,drug_drug,Canagliflozin | AMG-222,0.016474777832627296
31,Canagliflozin,5,3162,Abacavir,1,drug_drug,Canagliflozin | Abacavir,0.01571098528802395
31,Canagliflozin,6,3165,Abametapir,1,drug_drug,Canagliflozin | Abametapir,0.016599716618657112
31,Canagliflozin,7,3170,Abemaciclib,1,drug_drug,Canagliflozin | Abemaciclib,0.017112581059336662
31,Canagliflozin,8,3183,Acarbose,1,drug_drug,Canagliflozin | Acarbose,0.01565195992588997
31,Canagliflozin,9,3185,Acebutolol,1,drug_drug,Canagliflozin | Acebutolol,0.014835194684565067
31,Canagliflozin,10,3187,Aceclofenac,1,drug_drug,Canagliflozin | Aceclofenac,0.014964367263019085
31,Canagliflozin,11,3189,Acemetacin,1,drug_drug,Canagliflozin | Acemetacin,0.014906952157616615
31,Canagliflozin,12,3193,Acetaminophen,1,drug_drug,Canagliflozin | Acetaminophen,0.015537092462182045
31,Canagliflozin,13,3195,Acetazolamide,1,drug_drug,Canagliflozin | Acetazolamide,0.014699828810989857
31,Canagliflozin,14,3200,Acetohexamide,1,drug_drug,Canagliflozin | Acetohexamide,0.015948517248034477
31,Canagliflozin,15,3206,Acetyl sulfisoxazole,1,drug_drug,Canagliflozin | Acetyl sulfisoxazole,0.016974303871393204
31,Canagliflozin,16,3212,Acetyldigoxin,1,drug_drug,Canagliflozin | Acetyldigoxin,0.01583976484835148
31,Canagliflozin,17,3214,Acetylsalicylic acid,1,drug_drug,Canagliflozin | Acetylsalicylic acid,0.014727013185620308
31,Canagliflozin,18,3226,Aclidinium,1,drug_drug,Canagliflozin | Aclidinium,0.014558372087776661
31,Canagliflozin,19,3230,Acrivastine,1,drug_drug,Canagliflozin | Acrivastine,0.015422487631440163
31,Canagliflozin,20,3238,Acyclovir,1,drug_drug,Canagliflozin | Acyclovir,0.015528486110270023
31,Canagliflozin,21,3246,Adefovir,1,drug_drug,Canagliflozin | Adefovir,0.015827979892492294
31,Canagliflozin,22,3247,Adefovir dipivoxil,1,drug_drug,Canagliflozin | Adefovir dipivoxil,0.015710564330220222
31,Canagliflozin,23,3277,Afatinib,1,drug_drug,Canagliflozin | Afatinib,0.0176333487033844
31,Canagliflozin,24,3288,Agmatine,1,drug_drug,Canagliflozin | Agmatine,0.015216409228742123
31,Canagliflozin,25,3313,Alaproclate,1,drug_drug,Canagliflozin | Alaproclate,0.014943965710699558
31,Canagliflozin,26,3319,Albiglutide,1,drug_drug,Canagliflozin | Albiglutide,0.016545595601201057
31,Canagliflozin,27,3323,Albutrepenonacog alfa,1,drug_drug,Canagliflozin | Albutrepenonacog alfa,0.015547394752502441
31,Canagliflozin,28,3325,Alclofenac,1,drug_drug,Canagliflozin | Alclofenac,0.014909866265952587
31,Canagliflozin,29,3326,Alclometasone,1,drug_drug,Canagliflozin | Alclometasone,0.017503108829259872
31,Canagliflozin,30,3328,Aldesleukin,1,drug_drug,Canagliflozin | Aldesleukin,0.015198864974081516
31,Canagliflozin,31,3329,Aldosterone,1,drug_drug,Canagliflozin | Aldosterone,0.016072480008006096
31,Canagliflozin,32,3339,Alfentanil,1,drug_drug,Canagliflozin | Alfentanil,0.014797952026128769
31,Canagliflozin,33,3350,Aliskiren,1,drug_drug,Canagliflozin | Aliskiren,0.015531600452959538
31,Canagliflozin,34,3358,Allicin,1,drug_drug,Canagliflozin | Allicin,0.01653812639415264
31,Canagliflozin,35,3360,Alloin,1,drug_drug,Canagliflozin | Alloin,0.016076236963272095
31,Canagliflozin,36,3361,Allopurinol,1,drug_drug,Canagliflozin | Allopurinol,0.015724992379546165
31,Canagliflozin,37,3363,Allylestrenol,1,drug_drug,Canagliflozin | Allylestrenol,0.015721740201115608
31,Canagliflozin,38,3364,Almasilate,1,drug_drug,Canagliflozin | Almasilate,0.015521274879574776
31,Canagliflozin,39,3365,Alminoprofen,1,drug_drug,Canagliflozin | Alminoprofen,0.014973715879023075
31,Canagliflozin,40,3367,Almotriptan,1,drug_drug,Canagliflozin | Almotriptan,0.014682098291814327
31,Canagliflozin,41,3368,Alogliptin,1,drug_drug,Canagliflozin | Alogliptin,0.01533164270222187
31,Canagliflozin,42,3374,Aloxiprin,1,drug_drug,Canagliflozin | Aloxiprin,0.016687368974089622
31,Canagliflozin,43,3383,Alphacetylmethadol,1,drug_drug,Canagliflozin | Alphacetylmethadol,0.015087485313415527
31,Canagliflozin,44,3384,Alphaprodine,1,drug_drug,Canagliflozin | Alphaprodine,0.015166313387453556
31,Canagliflozin,45,3388,Alprazolam,1,drug_drug,Canagliflozin | Alprazolam,0.014869002625346184
31,Canagliflozin,46,3389,Alprenolol,1,drug_drug,Canagliflozin | Alprenolol,0.014440210536122322
31,Canagliflozin,47,3419,Amantadine,1,drug_drug,Canagliflozin | Amantadine,0.014850782230496407
31,Canagliflozin,48,3423,Ambrisentan,1,drug_drug,Canagliflozin | Ambrisentan,0.01614219695329666
31,Canagliflozin,49,3426,Amcinonide,1,drug_drug,Canagliflozin | Amcinonide,0.01747978664934635
31,Canagliflozin,50,3434,Amifostine,1,drug_drug,Canagliflozin | Amifostine,0.016650747507810593
31,Canagliflozin,51,3435,Amikacin,1,drug_drug,Canagliflozin | Amikacin,0.015613362193107605
31,Canagliflozin,52,3436,Amiloride,1,drug_drug,Canagliflozin | Amiloride,0.015197556465864182
31,Canagliflozin,53,3438,Amineptine,1,drug_drug,Canagliflozin | Amineptine,0.014890394173562527
31,Canagliflozin,54,3448,Aminophenazone,1,drug_drug,Canagliflozin | Aminophenazone,0.014945742674171925
31,Canagliflozin,55,3452,Aminosalicylic acid,1,drug_drug,Canagliflozin | Aminosalicylic acid,0.01656080037355423
31,Canagliflozin,56,3453,Amiodarone,1,drug_drug,Canagliflozin | Amiodarone,0.015214923769235611
31,Canagliflozin,57,3459,Amitriptyline,1,drug_drug,Canagliflozin | Amitriptyline,0.014385898597538471
31,Canagliflozin,58,3460,Amitriptylinoxide,1,drug_drug,Canagliflozin | Amitriptylinoxide,0.014877413399517536
31,Canagliflozin,59,3462,Amlodipine,1,drug_drug,Canagliflozin | Amlodipine,0.015250067226588726
31,Canagliflozin,60,3465,Ammonium chloride,1,drug_drug,Canagliflozin | Ammonium chloride,0.015385624021291733
31,Canagliflozin,61,3467,Amobarbital,1,drug_drug,Canagliflozin | Amobarbital,0.01505164336413145
31,Canagliflozin,62,3472,Amoxapine,1,drug_drug,Canagliflozin | Amoxapine,0.01461480651050806
31,Canagliflozin,63,3473,Amoxicillin,1,drug_drug,Canagliflozin | Amoxicillin,0.015668705105781555
32,Capmatinib,0,331,(R)-warfarin,1,drug_drug,Capmatinib | (R)-warfarin,0.014945068396627903
32,Capmatinib,1,915,"3,5-Diiodotyrosine",1,drug_drug,"Capmatinib | 3,5-Diiodotyrosine",0.016195207834243774
32,Capmatinib,2,920,"3,5-diiodothyropropionic acid",1,drug_drug,"Capmatinib | 3,5-diiodothyropropionic acid",0.01665072701871395
32,Capmatinib,3,1584,6-O-benzylguanine,1,drug_drug,Capmatinib | 6-O-benzylguanine,0.015793221071362495
32,Capmatinib,4,1662,8-azaguanine,1,drug_drug,Capmatinib | 8-azaguanine,0.01563364267349243
32,Capmatinib,5,1664,8-chlorotheophylline,1,drug_drug,Capmatinib | 8-chlorotheophylline,0.01578570529818535
32,Capmatinib,6,1689,9-Deazaguanine,1,drug_drug,Capmatinib | 9-Deazaguanine,0.0157817043364048
32,Capmatinib,7,1693,9-Methylguanine,1,drug_drug,Capmatinib | 9-Methylguanine,0.01585085503757
32,Capmatinib,8,3164,Abaloparatide,1,drug_drug,Capmatinib | Abaloparatide,0.016845889389514923
32,Capmatinib,9,3165,Abametapir,1,drug_drug,Capmatinib | Abametapir,0.016184626147150993
32,Capmatinib,10,3170,Abemaciclib,1,drug_drug,Capmatinib | Abemaciclib,0.01668466068804264
32,Capmatinib,11,3179,Acalabrutinib,1,drug_drug,Capmatinib | Acalabrutinib,0.016554588451981544
32,Capmatinib,12,3188,Acefylline,1,drug_drug,Capmatinib | Acefylline,0.015706736594438553
32,Capmatinib,13,3190,Acenocoumarol,1,drug_drug,Capmatinib | Acenocoumarol,0.015040066093206406
32,Capmatinib,14,3193,Acetaminophen,1,drug_drug,Capmatinib | Acetaminophen,0.015148572623729706
32,Capmatinib,15,3238,Acyclovir,1,drug_drug,Capmatinib | Acyclovir,0.015140177682042122
32,Capmatinib,16,3277,Afatinib,1,drug_drug,Capmatinib | Afatinib,0.017192408442497253
32,Capmatinib,17,3289,Agomelatine,1,drug_drug,Capmatinib | Agomelatine,0.01500819530338049
32,Capmatinib,18,3317,Albendazole,1,drug_drug,Capmatinib | Albendazole,0.016370346769690514
32,Capmatinib,19,3346,Alimemazine,1,drug_drug,Capmatinib | Alimemazine,0.014825037680566311
32,Capmatinib,20,3361,Allopurinol,1,drug_drug,Capmatinib | Allopurinol,0.015331768430769444
32,Capmatinib,21,3371,Alosetron,1,drug_drug,Capmatinib | Alosetron,0.01503258291631937
32,Capmatinib,22,3375,Alpelisib,1,drug_drug,Capmatinib | Alpelisib,0.016430487856268883
32,Capmatinib,23,3414,Alvocidib,1,drug_drug,Capmatinib | Alvocidib,0.01750318706035614
32,Capmatinib,24,3442,Aminoglutethimide,1,drug_drug,Capmatinib | Aminoglutethimide,0.01710052601993084
32,Capmatinib,25,3448,Aminophenazone,1,drug_drug,Capmatinib | Aminophenazone,0.01457201037555933
32,Capmatinib,26,3450,Aminophylline,1,drug_drug,Capmatinib | Aminophylline,0.016018139198422432
32,Capmatinib,27,3453,Amiodarone,1,drug_drug,Capmatinib | Amiodarone,0.014834458939731121
32,Capmatinib,28,3459,Amitriptyline,1,drug_drug,Capmatinib | Amitriptyline,0.014026162214577198
32,Capmatinib,29,3467,Amobarbital,1,drug_drug,Capmatinib | Amobarbital,0.014675257727503777
32,Capmatinib,30,3488,Anagrelide,1,drug_drug,Capmatinib | Anagrelide,0.014880097471177578
32,Capmatinib,31,3537,Antipyrine,1,drug_drug,Capmatinib | Antipyrine,0.014465115033090115
32,Capmatinib,32,3547,Apalutamide,1,drug_drug,Capmatinib | Apalutamide,0.015313935466110706
32,Capmatinib,33,3551,Apixaban,1,drug_drug,Capmatinib | Apixaban,0.015683811157941818
32,Capmatinib,34,3560,Apremilast,1,drug_drug,Capmatinib | Apremilast,0.015049916692078114
32,Capmatinib,35,3564,Aprobarbital,1,drug_drug,Capmatinib | Aprobarbital,0.014980330131947994
32,Capmatinib,36,3595,Armodafinil,1,drug_drug,Capmatinib | Armodafinil,0.016210153698921204
32,Capmatinib,37,3604,Artemether,1,drug_drug,Capmatinib | Artemether,0.015937399119138718
32,Capmatinib,38,3620,Asenapine,1,drug_drug,Capmatinib | Asenapine,0.014328256249427795
32,Capmatinib,39,3640,Asunaprevir,1,drug_drug,Capmatinib | Asunaprevir,0.01588446833193302
32,Capmatinib,40,3644,Atazanavir,1,drug_drug,Capmatinib | Atazanavir,0.014948764815926552
32,Capmatinib,41,3654,Atorvastatin,1,drug_drug,Capmatinib | Atorvastatin,0.016378825530409813
32,Capmatinib,42,3667,Avasimibe,1,drug_drug,Capmatinib | Avasimibe,0.016494030132889748
32,Capmatinib,43,3678,Axitinib,1,drug_drug,Capmatinib | Axitinib,0.01619049347937107
32,Capmatinib,44,3684,Azatadine,1,drug_drug,Capmatinib | Azatadine,0.01603381708264351
32,Capmatinib,45,3685,Azathioprine,1,drug_drug,Capmatinib | Azathioprine,0.014958835206925869
32,Capmatinib,46,3687,Azelastine,1,drug_drug,Capmatinib | Azelastine,0.014882966876029968
32,Capmatinib,47,4140,Bamifylline,1,drug_drug,Capmatinib | Bamifylline,0.01576302945613861
32,Capmatinib,48,4152,Barbexaclone,1,drug_drug,Capmatinib | Barbexaclone,0.014810829423367977
32,Capmatinib,49,4153,Barbital,1,drug_drug,Capmatinib | Barbital,0.014804253354668617
32,Capmatinib,50,4157,Baricitinib,1,drug_drug,Capmatinib | Baricitinib,0.015259596519172192
32,Capmatinib,51,4210,Beclomethasone dipropionate,1,drug_drug,Capmatinib | Beclomethasone dipropionate,0.01560002751648426
32,Capmatinib,52,4236,Bendamustine,1,drug_drug,Capmatinib | Bendamustine,0.015983492136001587
32,Capmatinib,53,4276,Benzyl alcohol,1,drug_drug,Capmatinib | Benzyl alcohol,0.014850667677819729
32,Capmatinib,54,4281,Benzylthiouracil,1,drug_drug,Capmatinib | Benzylthiouracil,0.016061941161751747
32,Capmatinib,55,4301,Betamethasone,1,drug_drug,Capmatinib | Betamethasone,0.015463964082300663
32,Capmatinib,56,4303,Betaxolol,1,drug_drug,Capmatinib | Betaxolol,0.014468751847743988
32,Capmatinib,57,4315,Bexarotene,1,drug_drug,Capmatinib | Bexarotene,0.015848252922296524
32,Capmatinib,58,4323,Bicifadine,1,drug_drug,Capmatinib | Bicifadine,0.01600511372089386
32,Capmatinib,59,4343,Binimetinib,1,drug_drug,Capmatinib | Binimetinib,0.01654159277677536
32,Capmatinib,60,4416,Bortezomib,1,drug_drug,Capmatinib | Bortezomib,0.015453508123755455
32,Capmatinib,61,4417,Bosentan,1,drug_drug,Capmatinib | Bosentan,0.015458500012755394
32,Capmatinib,62,4419,Bosutinib,1,drug_drug,Capmatinib | Bosutinib,0.015755020081996918
32,Capmatinib,63,4439,Brentuximab vedotin,1,drug_drug,Capmatinib | Brentuximab vedotin,0.01638825424015522
33,Captopril,0,29183,acquired angioedema,1,contraindication,Captopril | acquired angioedema,0.008418657816946507
33,Captopril,1,29582,agranulocytosis,1,contraindication,Captopril | agranulocytosis,0.015448251739144325
33,Captopril,2,29823,angioedema,1,contraindication,Captopril | angioedema,0.01565765030682087
33,Captopril,3,29951,anuria,1,contraindication,Captopril | anuria,0.021409083157777786
33,Captopril,4,29979,aortic stenosis,1,contraindication,Captopril | aortic stenosis,0.011310595087707043
33,Captopril,5,29982,aortic valve disease,1,contraindication,Captopril | aortic valve disease,0.019480891525745392
33,Captopril,6,29986,aortic valve stenosis,1,contraindication,Captopril | aortic valve stenosis,0.01607016660273075
33,Captopril,7,30952,bone disease,1,contraindication,Captopril | bone disease,0.024105677381157875
33,Captopril,8,31381,cartilage disease,1,contraindication,Captopril | cartilage disease,0.013451225124299526
33,Captopril,9,32724,connective tissue disease,1,contraindication,Captopril | connective tissue disease,0.02177622728049755
33,Captopril,10,33238,diabetes mellitus (disease),1,contraindication,Captopril | diabetes mellitus (disease),0.08215279877185822
33,Captopril,11,33248,diabetic ketoacidosis,1,contraindication,Captopril | diabetic ketoacidosis,0.020704856142401695
33,Captopril,12,34867,gallbladder disease,1,contraindication,Captopril | gallbladder disease,0.013605213724076748
33,Captopril,13,35248,gout,1,contraindication,Captopril | gout,0.0231035016477108
33,Captopril,14,35496,hepatic coma,1,contraindication,Captopril | hepatic coma,0.011718416586518288
33,Captopril,15,35497,hepatic encephalopathy,1,contraindication,Captopril | hepatic encephalopathy,0.01650133542716503
33,Captopril,16,35537,hereditary angioedema,1,contraindication,Captopril | hereditary angioedema,0.011961514130234718
33,Captopril,17,35538,hereditary angioedema with C1Inh deficiency,1,contraindication,Captopril | hereditary angioedema with C1Inh deficiency,0.019250426441431046
33,Captopril,18,35811,hypercalcemia disease,1,contraindication,Captopril | hypercalcemia disease,0.02029970847070217
33,Captopril,19,35873,hyperparathyroidism,1,contraindication,Captopril | hyperparathyroidism,0.026588330045342445
33,Captopril,20,35936,hypertrophic cardiomyopathy,1,contraindication,Captopril | hypertrophic cardiomyopathy,0.024345891550183296
33,Captopril,21,36037,hypotensive disorder,1,contraindication,Captopril | hypotensive disorder,0.01592814177274704
33,Captopril,22,36938,kidney disease,1,contraindication,Captopril | kidney disease,0.027881411835551262
33,Captopril,23,37294,liver disease,1,contraindication,Captopril | liver disease,0.014127056114375591
33,Captopril,24,38820,neonatal jaundice,1,contraindication,Captopril | neonatal jaundice,0.01406499557197094
33,Captopril,25,38867,nephrocalcinosis,1,contraindication,Captopril | nephrocalcinosis,0.016174742951989174
33,Captopril,26,39097,neutropenia,1,contraindication,Captopril | neutropenia,0.01608167588710785
33,Captopril,27,39178,non-histaminic angioedema,1,contraindication,Captopril | non-histaminic angioedema,0.01936895214021206
33,Captopril,28,39313,obsolete hyperuricemia (disease),1,contraindication,Captopril | obsolete hyperuricemia (disease),0.012553085573017597
33,Captopril,29,39568,osteitis fibrosa,1,contraindication,Captopril | osteitis fibrosa,0.015160473063588142
33,Captopril,30,39855,pancreatitis,1,contraindication,Captopril | pancreatitis,0.01703326404094696
33,Captopril,31,40209,pediatric systemic lupus erythematosus,1,contraindication,Captopril | pediatric systemic lupus erythematosus,0.012252016924321651
33,Captopril,32,40433,phosphorus metabolism disease,1,contraindication,Captopril | phosphorus metabolism disease,0.021013382822275162
33,Captopril,33,40814,potassium deficiency disease,1,contraindication,Captopril | potassium deficiency disease,0.01807650551199913
33,Captopril,34,41318,pyoureter,1,contraindication,Captopril | pyoureter,0.011329328641295433
33,Captopril,35,41523,renal artery obstruction,1,contraindication,Captopril | renal artery obstruction,0.015052396804094315
33,Captopril,36,41572,renin-angiotensin-aldosterone system-blocker-induced angioedema,1,contraindication,Captopril | renin-angiotensin-aldosterone system-blocker-induced angioedema,0.017315402626991272
33,Captopril,37,42788,supravalvular aortic stenosis (disease),1,contraindication,Captopril | supravalvular aortic stenosis (disease),0.01727038063108921
33,Captopril,38,42933,systemic lupus erythematosus (disease),1,contraindication,Captopril | systemic lupus erythematosus (disease),0.014482731930911541
33,Captopril,39,515,1-benzylimidazole,1,drug_drug,Captopril | 1-benzylimidazole,0.011022119782865047
33,Captopril,40,635,"2,5-Dimethoxy-4-ethylamphetamine",1,drug_drug,"Captopril | 2,5-Dimethoxy-4-ethylamphetamine",0.010386762209236622
33,Captopril,41,636,"2,5-Dimethoxy-4-ethylthioamphetamine",1,drug_drug,"Captopril | 2,5-Dimethoxy-4-ethylthioamphetamine",0.010202535428106785
33,Captopril,42,1199,"4-Bromo-2,5-dimethoxyamphetamine",1,drug_drug,"Captopril | 4-Bromo-2,5-dimethoxyamphetamine",0.010173710063099861
33,Captopril,43,1224,4-Methoxyamphetamine,1,drug_drug,Captopril | 4-Methoxyamphetamine,0.010345334187150002
33,Captopril,44,1515,"5-methoxy-N,N-dimethyltryptamine",1,drug_drug,"Captopril | 5-methoxy-N,N-dimethyltryptamine",0.010367977432906628
33,Captopril,45,1614,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",1,drug_drug,"Captopril | 7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",0.010314824059605598
33,Captopril,46,2400,AMG-222,1,drug_drug,Captopril | AMG-222,0.011391179636120796
33,Captopril,47,3169,Abediterol,1,drug_drug,Captopril | Abediterol,0.010943223722279072
33,Captopril,48,3185,Acebutolol,1,drug_drug,Captopril | Acebutolol,0.01025751605629921
33,Captopril,49,3187,Aceclofenac,1,drug_drug,Captopril | Aceclofenac,0.010346833616495132
33,Captopril,50,3189,Acemetacin,1,drug_drug,Captopril | Acemetacin,0.010307134129106998
33,Captopril,51,3191,Acepromazine,1,drug_drug,Captopril | Acepromazine,0.010369233787059784
33,Captopril,52,3195,Acetazolamide,1,drug_drug,Captopril | Acetazolamide,0.0101639274507761
33,Captopril,53,3212,Acetyldigoxin,1,drug_drug,Captopril | Acetyldigoxin,0.010952107608318329
33,Captopril,54,3214,Acetylsalicylic acid,1,drug_drug,Captopril | Acetylsalicylic acid,0.010182715021073818
33,Captopril,55,3222,Acipimox,1,drug_drug,Captopril | Acipimox,0.01200262550264597
33,Captopril,56,3238,Acyclovir,1,drug_drug,Captopril | Acyclovir,0.010736880823969841
33,Captopril,57,3247,Adefovir dipivoxil,1,drug_drug,Captopril | Adefovir dipivoxil,0.010862773284316063
33,Captopril,58,3269,Adrafinil,1,drug_drug,Captopril | Adrafinil,0.010821960866451263
33,Captopril,59,3288,Agmatine,1,drug_drug,Captopril | Agmatine,0.010521101765334606
33,Captopril,60,3290,Agrostis gigantea pollen,1,drug_drug,Captopril | Agrostis gigantea pollen,0.011998365633189678
33,Captopril,61,3291,Agrostis stolonifera pollen,1,drug_drug,Captopril | Agrostis stolonifera pollen,0.011984662152826786
33,Captopril,62,3325,Alclofenac,1,drug_drug,Captopril | Alclofenac,0.010309150442481041
33,Captopril,63,3328,Aldesleukin,1,drug_drug,Captopril | Aldesleukin,0.01050897128880024
34,Carbamazepine,0,14020,Kostmann syndrome,1,contraindication,Carbamazepine | Kostmann syndrome,0.013589919544756413
34,Carbamazepine,1,28057,X-linked severe congenital neutropenia,1,contraindication,Carbamazepine | X-linked severe congenital neutropenia,0.016884392127394676
34,Carbamazepine,2,29123,absence epilepsy,1,contraindication,Carbamazepine | absence epilepsy,0.018668754026293755
34,Carbamazepine,3,29332,acute intermittent porphyria,1,contraindication,Carbamazepine | acute intermittent porphyria,0.013353104703128338
34,Carbamazepine,4,29524,adult idiopathic neutropenia,1,contraindication,Carbamazepine | adult idiopathic neutropenia,0.012928036041557789
34,Carbamazepine,5,29582,agranulocytosis,1,contraindication,Carbamazepine | agranulocytosis,0.015133436769247055
34,Carbamazepine,6,29801,anemia (disease),1,contraindication,Carbamazepine | anemia (disease),0.04091248661279678
34,Carbamazepine,7,29963,anxiety disorder,1,contraindication,Carbamazepine | anxiety disorder,0.03243846446275711
34,Carbamazepine,8,30006,aplastic anemia,1,contraindication,Carbamazepine | aplastic anemia,0.01958858035504818
34,Carbamazepine,9,30210,atrioventricular block,1,contraindication,Carbamazepine | atrioventricular block,0.016612961888313293
34,Carbamazepine,10,30493,autosomal recessive severe congenital neutropenia due to CSF3R deficiency,1,contraindication,Carbamazepine | autosomal recessive severe congenital neutropenia due to CSF3R deficiency,0.010980910621583462
34,Carbamazepine,11,30494,autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,1,contraindication,Carbamazepine | autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,0.012242017313838005
34,Carbamazepine,12,30495,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,1,contraindication,Carbamazepine | autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,0.010784025304019451
34,Carbamazepine,13,30496,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,1,contraindication,Carbamazepine | autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,0.010322902351617813
34,Carbamazepine,14,32611,congenital neutropenia-myelofibrosis-nephromegaly syndrome,1,contraindication,Carbamazepine | congenital neutropenia-myelofibrosis-nephromegaly syndrome,0.010756715200841427
34,Carbamazepine,15,32738,constitutional neutropenia,1,contraindication,Carbamazepine | constitutional neutropenia,0.04211770370602608
34,Carbamazepine,16,32809,coronary artery disease,1,contraindication,Carbamazepine | coronary artery disease,0.015606262721121311
34,Carbamazepine,17,33002,cyclic hematopoiesis,1,contraindication,Carbamazepine | cyclic hematopoiesis,0.026617707684636116
34,Carbamazepine,18,33687,dysthymic disorder,1,contraindication,Carbamazepine | dysthymic disorder,0.0159132219851017
34,Carbamazepine,19,34867,gallbladder disease,1,contraindication,Carbamazepine | gallbladder disease,0.013327958062291145
34,Carbamazepine,20,35089,glaucoma,1,contraindication,Carbamazepine | glaucoma,0.017871851101517677
34,Carbamazepine,21,35375,heart conduction disease,1,contraindication,Carbamazepine | heart conduction disease,0.020636500790715218
34,Carbamazepine,22,35914,hypertension,1,contraindication,Carbamazepine | hypertension,0.037814173847436905
34,Carbamazepine,23,35917,hypertensive disorder,1,contraindication,Carbamazepine | hypertensive disorder,0.018996823579072952
34,Carbamazepine,24,36111,idiopathic aplastic anemia,1,contraindication,Carbamazepine | idiopathic aplastic anemia,0.017577707767486572
34,Carbamazepine,25,36243,impaired renal function disease,1,contraindication,Carbamazepine | impaired renal function disease,0.01651887781918049
34,Carbamazepine,26,36252,inappropriate ADH syndrome,1,contraindication,Carbamazepine | inappropriate ADH syndrome,0.01666361279785633
34,Carbamazepine,27,36938,kidney disease,1,contraindication,Carbamazepine | kidney disease,0.027313223108649254
34,Carbamazepine,28,37294,liver disease,1,contraindication,Carbamazepine | liver disease,0.013839171268045902
34,Carbamazepine,29,37505,macrocytic anemia (disease),1,contraindication,Carbamazepine | macrocytic anemia (disease),0.01548683550208807
34,Carbamazepine,30,38874,nephrogenic syndrome of inappropriate antidiuresis,1,contraindication,Carbamazepine | nephrogenic syndrome of inappropriate antidiuresis,0.017404133453965187
34,Carbamazepine,31,39090,neurotic disorder,1,contraindication,Carbamazepine | neurotic disorder,0.011607219465076923
